10.884354,1530.981818,1039.981818
10.884354,1609.981818,1023.981818
10.884354,502.981818,1020.981818
10.884354,524.981818,1003.981818
10.884354,421.981818,995.981818
10.884354,1284.981818,994.981818
10.884354,137.981818,991.981818
10.884354,1587.981818,990.981818
10.884354,63.981818,988.981818
10.884354,851.981818,979.981818
10.884354,224.981818,974.981818
10.884354,361.981818,972.981818
10.884354,1844.981818,971.981818
10.884354,667.981818,966.981818
10.884354,710.981818,964.981818
10.884354,487.981818,951.981818
10.884354,1514.981818,935.981818
10.884354,704.981818,930.981818
10.884354,165.981818,928.981818
10.884354,1369.981818,925.981818
10.884354,287.981818,917.981818
10.884354,704.981818,914.981818
10.884354,468.981818,906.981818
10.884354,103.981818,882.981818
10.884354,1166.981818,877.981818
10.884354,59.981818,865.981818
10.884354,1916.981818,864.981818
10.884354,759.981818,848.981818
10.884354,1633.981818,847.981818
10.884354,1350.981818,837.981818
10.884354,1053.981818,831.981818
10.884354,1287.981818,828.981818
10.884354,934.981818,827.981818
10.884354,1486.981818,825.981818
10.884354,675.981818,822.981818
10.884354,1466.981818,820.981818
10.884354,1057.981818,809.981818
10.884354,45.981818,790.981818
10.884354,195.981818,790.981818
10.884354,334.981818,788.981818
10.884354,260.981818,780.981818
10.884354,1003.981818,775.981818
10.884354,1425.981818,751.981818
10.884354,1818.981818,745.981818
10.884354,311.981818,742.981818
10.884354,484.981818,742.981818
10.884354,1182.981818,733.981818
10.884354,558.981818,728.981818
10.884354,844.981818,727.981818
10.884354,414.981818,726.981818
10.884354,695.981818,723.981818
10.884354,809.981818,705.981818
10.884354,364.981818,698.981818
10.884354,24.981818,692.981818
10.884354,1152.981818,686.981818
10.884354,861.981818,677.981818
10.884354,1034.981818,676.981818
10.884354,1579.981818,662.981818
10.884354,110.981818,661.981818
10.884354,473.981818,650.981818
10.884354,1274.981818,644.981818
10.884354,156.981818,632.981818
10.884354,16.981818,629.981818
10.884354,1667.981818,626.981818
10.884354,785.981818,620.981818
10.884354,630.981818,619.981818
10.884354,1035.981818,613.981818
10.884354,1800.981818,602.981818
10.884354,95.981818,601.981818
10.884354,678.981818,601.981818
10.884354,48.981818,590.981818
10.884354,1476.981818,584.981818
10.884354,1659.981818,584.981818
10.884354,32.981818,577.981818
10.884354,683.981818,576.981818
10.884354,1213.981818,576.981818
10.884354,658.981818,570.981818
10.884354,1741.981818,566.981818
10.884354,1844.981818,562.981818
10.884354,1669.981818,557.981818
10.884354,417.981818,554.981818
10.884354,743.981818,554.981818
10.884354,380.981818,546.981818
10.884354,239.981818,533.981818
10.884354,836.981818,532.981818
10.884354,1538.981818,516.981818
10.884354,484.981818,515.981818
10.884354,1191.981818,515.981818
10.884354,757.981818,513.981818
10.884354,1125.981818,510.981818
10.884354,1641.981818,495.981818
10.884354,84.981818,493.981818
10.884354,1007.981818,492.981818
10.884354,1081.981818,492.981818
10.884354,1009.981818,475.981818
10.884354,84.981818,471.981818
10.884354,1347.981818,469.981818
10.884354,990.981818,463.981818
10.884354,1046.981818,457.981818
10.884354,1795.981818,456.981818
10.884354,492.981818,448.981818
10.884354,548.981818,445.981818
10.884354,1361.981818,445.981818
10.884354,1749.981818,443.981818
10.884354,1652.981818,440.981818
10.884354,1108.981818,436.981818
10.884354,1861.981818,433.981818
10.884354,693.981818,429.981818
10.884354,1680.981818,429.981818
10.884354,1599.981818,421.981818
10.884354,1485.981818,416.981818
10.884354,432.981818,415.981818
10.884354,262.981818,399.981818
10.884354,547.981818,391.981818
10.884354,455.981818,386.981818
10.884354,1439.981818,386.981818
10.884354,973.981818,384.981818
10.884354,567.981818,377.981818
10.884354,1489.981818,377.981818
10.884354,905.981818,376.981818
10.884354,334.981818,361.981818
10.884354,1567.981818,361.981818
10.884354,976.981818,354.981818
10.884354,551.981818,336.981818
10.884354,1907.981818,328.981818
10.884354,428.981818,324.981818
10.884354,899.981818,321.981818
10.884354,752.981818,319.981818
10.884354,1620.981818,318.981818
10.884354,1434.981818,317.981818
10.884354,26.981818,314.981818
10.884354,1659.981818,310.981818
10.884354,1714.981818,310.981818
10.884354,269.981818,302.981818
10.884354,1354.981818,299.981818
10.884354,523.981818,295.981818
10.884354,170.981818,294.981818
10.884354,244.981818,290.981818
10.884354,325.981818,290.981818
10.884354,860.981818,281.981818
10.884354,1209.981818,279.981818
10.884354,634.981818,278.981818
10.884354,310.981818,273.981818
10.884354,738.981818,273.981818
10.884354,1265.981818,269.981818
10.884354,1333.981818,269.981818
10.884354,1081.981818,265.981818
10.884354,1604.981818,265.981818
10.884354,13.981818,264.981818
10.884354,959.981818,257.981818
10.884354,1501.981818,241.981818
10.884354,449.981818,236.981818
10.884354,317.981818,234.981818
10.884354,588.981818,232.981818
10.884354,1080.981818,230.981818
10.884354,1881.981818,229.981818
10.884354,822.981818,226.981818
10.884354,1529.981818,226.981818
10.884354,1122.981818,224.981818
10.884354,1609.981818,221.981818
10.884354,1911.981818,221.981818
10.884354,101.981818,219.981818
10.884354,1427.981818,219.981818
10.884354,1097.981818,218.981818
10.884354,1786.981818,217.981818
10.884354,336.981818,214.981818
10.884354,428.981818,214.981818
10.884354,610.981818,212.981818
10.884354,1318.981818,212.981818
10.884354,364.981818,206.981818
10.884354,1220.981818,204.981818
10.884354,131.981818,203.981818
10.884354,1105.981818,199.981818
10.884354,321.981818,198.981818
10.884354,637.981818,189.981818
10.884354,458.981818,185.981818
10.884354,1344.981818,185.981818
10.884354,1641.981818,184.981818
10.884354,27.981818,182.981818
10.884354,187.981818,182.981818
10.884354,1626.981818,177.981818
10.884354,1250.981818,175.981818
10.884354,663.981818,171.981818
10.884354,394.981818,166.981818
10.884354,1018.981818,163.981818
10.884354,181.981818,160.981818
10.884354,321.981818,160.981818
10.884354,232.981818,157.981818
10.884354,1451.981818,151.981818
10.884354,893.981818,143.981818
10.884354,918.981818,141.981818
10.884354,1479.981818,140.981818
10.884354,46.981818,133.981818
10.884354,593.981818,127.981818
10.884354,148.981818,121.981818
10.884354,418.981818,115.981818
10.884354,1450.981818,114.981818
10.884354,771.981818,110.981818
10.884354,1245.981818,107.981818
10.884354,1351.981818,98.981818
10.884354,983.981818,96.000000
10.884354,234.981818,92.981818
10.884354,1202.981818,92.981818
10.884354,1284.981818,89.981818
10.884354,897.981818,88.981818
10.884354,392.981818,84.981818
10.884354,1767.981818,82.981818
10.884354,1030.981818,78.981818
10.884354,1224.981818,76.981818
10.884354,1809.981818,73.981818
10.884354,1301.981818,72.981818
10.884354,1496.981818,71.981818
10.884354,1711.981818,65.981818
10.884354,424.981818,64.981818
10.884354,99.981818,62.981818
10.884354,235.981818,61.981818
10.884354,1024.981818,60.981818
10.884354,1142.981818,55.981818
10.884354,1169.981818,55.981818
10.884354,1572.981818,51.981818
10.884354,1242.981818,50.981818
10.884354,1773.981818,50.981818
10.884354,1283.981818,46.981818
10.884354,1494.981818,46.981818
10.884354,1914.981818,46.981818
10.884354,747.981818,44.981818
10.884354,1620.981818,43.981818
10.884354,1353.981818,40.981818
10.884354,1813.981818,36.981818
10.884354,105.981818,34.981818
10.884354,68.981818,28.981818
10.884354,708.981818,29.000000
10.884354,416.981818,24.981818
10.884354,580.981818,24.981818
10.884354,1820.981818,19.981818
10.884354,257.981818,15.981818
10.884354,1212.981818,14.981818
10.884354,1465.981818,14.981818
10.657596,1256.981818,1028.981818
10.657596,1588.981818,906.981818
10.657596,1186.981818,606.981818
10.657596,678.981818,123.981818
10.657596,1106.981818,72.981818
10.657596,515.981818,13.981818
